cust_id,No_of_days_frm_L_pur,total_sale,No_baskets,item_cnt,no_SKUs,no_Categories,avg_no_prds_w_ret,Flag_Multi_cat_p2
113519936,406,177.7,1,31,14,5,31,0
113521276,374,339.51,4,39,18,6,9.75,0
113523865,406,214.4,1,28,14,4,28,0
113528990,60,241.5,2,13,2,2,6.5,0
113530670,0,602.41,6,85,50,18,14.16666667,1
113533695,207,397.32,2,52,40,7,26,0
113538952,27,1129.65,10,171,68,27,17.1,1
113544210,406,114.99,1,12,12,3,12,0
113544421,116,1173.12,4,81,43,12,20.25,1
113545572,178,681.94,5,131,49,11,26.2,1
113549898,406,144.72,1,21,6,2,21,0
113550068,215,439.8,3,36,3,3,12,0
113550870,406,184.9,1,8,8,3,8,0
113550999,406,1499,1,1,1,1,1,0
113555298,260,216.44,2,27,16,8,13.5,0
113557619,371,335.78,4,40,8,6,10,0
113557930,404,358,1,1,1,1,1,0
113558026,371,332.08,4,20,7,6,5,0
113558809,306,535.1,5,37,24,7,7.4,0
113565961,189,222.4,2,8,7,5,4,0
113569592,279,911.63,5,17,15,9,3.4,0
113570367,389,1465,2,5,5,4,2.5,0
113571468,92,1830.7,12,240,77,32,20,1
113571732,25,11431.2,26,573,146,54,22.03846154,1
113574238,39,9083.7,27,364,204,83,13.48148148,1
113575987,24,2179.88,13,180,135,45,13.84615385,1
113577436,395,149,1,1,1,1,1,0
113577938,59,1771.08,13,217,84,26,16.69230769,1
113577962,150,93.9,1,3,2,2,3,1
113579193,405,108,1,1,1,1,1,0
113579647,298,309.72,3,43,15,6,14.33333333,0
113580030,321,60,1,3,2,1,3,0
113582209,372,311.37,4,73,23,12,18.25,0
113582252,65,2323.54,15,250,89,28,16.66666667,1
113582650,60,1018.8,5,20,13,10,4,1
113583372,355,361.91,4,24,6,5,6,0
113584402,88,790.24,5,130,79,19,26,1
113584829,98,70.6,1,6,6,4,6,1
113585929,405,120.15,1,5,3,3,5,0
113586062,405,118.5,1,11,11,2,11,0
113586407,405,80.5,1,8,4,2,8,0
113593090,395,368,1,4,1,1,4,0
113593758,404,101,1,5,5,3,5,0
113594892,375,374.3,4,32,18,7,8,0
113595548,380,247.46,3,17,7,6,5.666666667,0
113596358,380,251.3,3,9,5,5,3,0
113596849,405,190,1,2,1,1,2,0
113597431,376,243.98,3,18,8,5,6,0
113597928,67,1918.41,12,102,69,28,8.5,1
113599272,1,2295.17,12,150,102,35,12.5,1
113600355,377,501.8,5,32,16,9,6.4,0
113603315,137,1500.65,8,119,49,22,14.875,1
113605081,146,306.6,2,36,29,10,18,1
113605166,2,2163.2,14,100,78,37,7.142857143,1
113607597,224,1881.68,4,30,5,5,7.5,0
113620818,335,869.3,4,15,12,8,3.75,0
113627894,403,359.02,2,11,6,4,5.5,0
113629975,121,198,1,1,1,1,1,0
113634816,98,676.32,4,86,7,5,21.5,0
113637780,4,613.49,5,53,35,15,10.6,1
113638595,379,117.6,1,4,4,2,4,0
113638904,404,105.5,1,9,6,2,9,0
113639947,404,614.9,1,8,6,3,8,0
113641194,376,256.7,3,17,6,3,5.666666667,0
113641572,375,171.1,2,10,3,2,5,0
113641674,404,102.1,1,17,16,4,17,0
113641860,1,3333.24,11,199,64,25,18.09090909,1
113641872,75,685.24,5,26,8,7,5.2,1
113642370,404,102.8,1,3,3,2,3,0
113643042,27,652.18,6,54,29,16,9,1
113643335,404,39,1,1,1,1,1,0
113644288,404,523.6,1,2,1,1,2,0
113646165,236,2521.6,3,106,12,5,35.33333333,0
113647685,372,309.29,4,61,33,10,15.25,0
113650011,25,2805.42,10,185,54,23,18.5,1
113650766,220,90.4,1,10,10,3,10,0
113652322,70,2250.31,9,125,103,32,13.88888889,1
113653984,17,309.56,2,24,18,4,12,0
113654282,162,351.79,4,36,21,10,9,1
113655123,14,2012.18,12,72,24,18,6,1
113656833,287,350,3,33,14,8,11,0
113657194,342,227.76,2,17,16,5,8.5,0
113658682,270,404.73,4,31,18,9,7.75,0
113662232,374,345.3,4,29,7,4,7.25,0
113666134,53,1614.4,7,91,33,20,13,1
113670451,52,722.5,5,71,47,15,14.2,1
113676011,5,3977.26,22,303,144,55,13.77272727,1
113676594,22,1385.94,13,119,93,31,9.153846154,1
113677444,357,279,1,1,1,1,1,0
113680258,17,969.7,7,49,21,15,7,1
113681549,14,5229.82,29,419,287,92,14.44827586,1
113682312,381,169.96,2,30,3,3,15,0
113682543,393,274.08,2,46,25,9,23,0
113684312,94,1154.98,6,60,56,18,10,1
113684370,9,2901.15,19,228,42,25,12,1
113686704,3,2876.26,15,190,136,42,12.66666667,1
113690223,25,4465,2,99,4,4,49.5,1
113690336,403,104.5,1,19,14,2,19,0
113691513,369,549.49,4,56,26,8,14,0
113692255,160,476.38,4,52,19,7,13,1
113692305,101,686.96,5,36,24,13,7.2,1
113693255,27,2287.04,15,113,83,40,7.533333333,1
113695063,3,384,3,3,3,3,1,0
113697358,403,100.6,1,33,6,1,33,0
113698334,30,914.59,10,108,81,38,10.8,1
113701448,389,200.9,1,18,12,4,18,0
113701474,189,158.7,1,2,2,1,2,0
113701740,323,194.69,2,19,19,7,9.5,0
113702049,219,600.5,5,71,30,14,14.2,0
113702559,194,231.3,3,23,16,8,7.666666667,0
113702799,403,217.92,1,12,1,1,12,0
113704342,131,769.66,5,132,47,15,26.4,0
113705492,68,66,1,1,1,1,1,0
113706342,72,1395.03,14,125,67,35,8.928571429,1
113707527,403,135.9,1,45,11,1,45,0
113709004,361,415.1,3,26,5,4,8.666666667,0
113709006,29,2919.04,17,88,66,34,5.176470588,1
113709407,391,121.5,1,29,27,4,29,0
113710019,400,99,1,1,1,1,1,0
113710187,59,774.25,6,37,21,12,6.166666667,1
113710506,139,1325.26,8,74,41,23,9.25,1
113711453,4,1498.87,10,89,60,22,8.9,1
113713253,402,59.6,1,12,7,1,12,0
113717314,205,258.4,2,13,6,3,6.5,0
113732666,402,193.1,1,8,5,2,8,0
113733032,25,521.88,5,59,33,15,11.8,1
113733166,283,1402.94,8,112,57,22,14,0
113734108,32,766.65,6,67,53,20,11.16666667,1
113736852,240,276.6,2,13,8,6,6.5,0
113737226,294,637.4,3,9,8,5,3,0
113737565,1,2873.78,13,229,54,26,17.61538462,1
113739453,209,502.96,4,75,56,15,18.75,0
113739605,44,806.62,6,100,48,14,16.66666667,1
113741074,121,96,1,8,5,1,8,0
113750775,7,788.19,3,15,13,6,5,1
113754886,346,223.2,2,17,13,9,8.5,0
113755171,22,2798.18,18,158,124,44,8.777777778,1
113756486,31,1311.22,7,100,57,15,14.28571429,1
113761898,97,414.99,3,28,23,12,9.333333333,1
113762443,357,375.91,4,11,5,5,2.75,0
113764830,5,116.7,1,14,8,1,14,0
113765864,8,579.18,3,66,15,6,22,1
113768028,7,7793.08,31,462,330,79,14.90322581,1
113770329,37,1101.7,2,8,7,3,4,0
113775552,341,100,1,3,3,2,3,0
113777531,6,1038.91,7,153,65,20,21.85714286,1
113779132,360,345,3,53,22,6,17.66666667,0
113781382,89,6416.94,18,121,39,26,6.722222222,1
113782022,402,70.2,1,4,3,2,4,0
113786337,76,1457.66,1,40,10,3,40,1
113786409,148,100.3,1,7,4,3,7,1
113786948,401,107.9,1,5,5,1,5,0
113790514,93,659.79,2,10,6,2,5,0
113796885,5,5089.7,7,12,12,9,1.714285714,1
113797256,401,107.6,1,10,9,4,10,0
113797582,32,1396.04,10,126,93,21,12.6,1
113800082,156,717.1,5,22,8,8,4.4,1
113800589,69,518.1,4,28,20,11,7,1
113801528,105,1442.11,11,107,49,27,9.727272727,1
113803188,220,877.69,8,95,53,22,11.875,0
113803834,80,381.5,4,15,15,4,3.75,0
113805404,400,102.07,1,11,7,3,11,0
113805750,375,4700,1,1,1,1,1,0
113805751,345,32754,2,9,7,2,4.5,0
113806658,305,620.9,2,10,9,4,5,0
113808646,3,5279.11,23,308,124,55,13.39130435,1
113811490,401,132.3,1,7,6,2,7,0
113811520,76,1967.18,10,97,39,21,9.7,1
113812108,395,168.8,2,9,4,3,4.5,0
113812300,341,105.4,1,3,3,1,3,0
113812905,186,1721,6,14,13,6,2.333333333,0
113814528,32,470.31,4,64,44,12,16,1
113815766,2,3091.35,15,148,92,37,9.866666667,1
113816251,139,552.59,6,49,27,11,8.166666667,0
113816684,401,122.82,1,22,5,3,22,0
113816787,79,1458.27,10,87,36,17,8.7,1
113817104,401,87,1,1,1,1,1,0
113818348,63,875.31,5,29,20,7,5.8,0
113822412,401,102.6,1,3,3,3,3,0
113822481,84,4488.18,7,31,22,19,4.428571429,1
113823238,154,148.1,1,7,6,5,7,1
113823837,122,289,1,1,1,1,1,0
113824739,117,261.26,3,14,11,7,4.666666667,1
113825364,309,237.73,2,39,26,5,19.5,0
113825945,6,3318.49,12,166,61,23,13.83333333,1
113827366,13,648.8,6,57,56,17,9.5,1
113832938,87,573.11,4,54,24,9,13.5,1
113835703,261,1457.74,9,176,83,25,19.55555556,0
113838309,338,9244,2,11,3,2,5.5,0
113841868,2,184.9,1,16,4,1,16,0
113845948,38,735.9,4,29,17,8,7.25,1
113847894,400,100.5,1,5,4,3,5,0
113848265,18,690.72,5,85,27,10,17,1
113848294,0,3347.82,20,286,70,29,14.3,1
113850738,215,243.1,3,16,13,5,5.333333333,0
113851124,11,276.6,2,16,8,5,8,0
113852531,7,3069.75,10,168,136,35,16.8,1
113852926,394,195,2,3,3,2,1.5,0
113852992,241,426.1,3,18,12,8,6,0
113853491,324,270,2,39,17,6,19.5,0
113853833,9,1658.09,12,79,77,32,6.583333333,1
113854182,35,1426.64,6,178,56,9,29.66666667,1
113854727,303,1012.56,6,57,39,13,9.5,0
113854816,17,2789.23,22,307,200,67,13.95454546,1
113864304,400,85.9,1,6,6,3,6,0
113866020,400,139.7,1,9,9,5,9,0
113866190,400,669.5,1,55,2,1,55,0
113867739,233,710.28,6,143,65,26,23.83333333,0
113869256,400,147.8,1,10,10,2,10,0
113869541,37,1101.2,6,42,31,15,7,1
113870414,140,659.15,4,59,38,14,14.75,1
113870645,264,431.06,4,23,11,6,5.75,0
113874463,278,100.6,1,7,6,2,7,0
113877732,170,315.8,2,8,8,4,4,1
113880552,400,98.3,1,10,10,3,10,0
113884855,400,93.1,1,2,2,1,2,0
113888915,9,668.79,3,40,30,10,13.33333333,1
113889875,400,105,1,11,8,3,11,0
113897802,297,196.08,1,24,1,1,24,0
113905141,399,131.8,1,2,2,2,2,0
113906408,105,109.6,1,8,7,2,8,1
113908165,76,377,1,2,2,1,2,0
113909928,393,937.4,2,7,3,3,3.5,0
113911174,399,129,1,12,8,3,12,0
113911262,398,72,1,8,4,1,8,0
113911725,131,361,3,12,7,6,4,1
113918543,59,268.88,1,21,4,3,21,1
113918804,262,704.88,4,35,6,6,8.75,0
113920698,36,458.48,3,24,8,5,8,0
113921829,372,194.3,2,37,11,4,18.5,0
113924716,399,69,1,2,2,1,2,0
113924857,250,274.3,3,12,9,5,4,0
113925831,399,387,1,21,2,1,21,0
113928620,314,353.5,3,46,20,11,15.33333333,0
113928985,399,100.7,1,8,6,3,8,0
113930218,100,1750.68,13,96,55,29,7.384615385,1
113930269,164,428.87,3,13,5,4,4.333333333,1
113932157,59,3208.58,16,131,96,44,8.1875,1
113932745,372,321.2,4,20,6,6,5,0
113933467,19,6886.36,19,310,101,33,16.31578947,1
113935920,399,129.91,1,14,13,4,14,0
113936914,114,5927.2,5,9,8,6,1.8,1
113937116,399,142.9,1,5,5,1,5,0
113937826,399,181,1,3,3,3,3,0
113937879,399,24,1,1,1,1,1,0
113940790,363,216.7,2,7,7,4,3.5,0
113940945,368,356.86,4,27,9,6,6.75,0
113941511,7,1879.49,5,24,17,8,4.8,1
113941535,111,230.1,2,29,19,5,14.5,1
113945464,21,1332.55,10,139,81,26,13.9,1
113952518,320,336.82,4,47,11,7,11.75,0
113957421,398,35.9,1,1,1,1,1,0
113960085,118,275.7,2,7,4,4,3.5,0
113960327,41,1012.46,5,52,42,15,10.4,1
113961441,9,3807.69,13,129,52,28,9.923076923,1
113961605,398,378.5,1,16,9,1,16,0
113964062,114,101.6,1,6,5,3,6,1
113964066,384,208.27,2,3,3,3,1.5,0
113964729,250,488.96,4,26,14,9,6.5,0
113965237,398,102.3,1,10,6,1,10,0
113968660,398,186,1,21,15,4,21,0
113968726,205,476.7,4,36,33,14,9,0
113969194,351,334.51,3,19,16,8,6.333333333,0
113970317,15,109.5,1,8,8,3,8,1
113971134,233,520.89,6,19,11,10,3.166666667,0
113972168,398,270.2,1,27,6,2,27,0
113972275,2,1265.87,12,96,57,34,8,1
113972659,14,9119.79,32,910,336,89,28.4375,1
113972967,369,184,1,1,1,1,1,0
113973924,368,308.7,3,29,20,6,9.666666667,0
113974850,339,322.19,2,22,20,9,11,0
113975786,24,2664.89,18,200,144,43,11.11111111,1
113976932,9,101118,7,46,8,7,6.571428571,0
113977740,398,111.08,1,8,1,1,8,0
113977950,343,316.4,2,11,10,3,5.5,0
113980354,165,688.9,2,30,21,9,15,1
113980802,398,123.39,1,7,5,1,7,0
113981802,29,1272.26,10,70,35,20,7,1
113981816,383,137.78,1,15,15,3,15,0
113981840,387,116.7,1,7,2,2,7,0
113987633,244,65.5,1,1,1,1,1,0
113987812,32,750.34,6,69,33,14,11.5,1
113988017,398,106.7,1,8,8,2,8,0
113989019,196,152,2,3,3,2,1.5,0
113989201,26,575.21,5,123,10,6,24.6,1
113990493,290,822.52,7,200,43,17,28.57142857,0
113990795,398,131.08,1,12,6,3,12,0
113991048,397,120,1,17,10,1,17,0
113998463,127,100.4,1,10,5,3,10,1
114000212,5,399,1,1,1,1,1,0
114000629,157,1000.61,5,67,24,12,13.4,1
114000763,397,31.5,1,1,1,1,1,0
114000787,5,8788.43,25,348,203,58,13.92,1
114001464,25,720.5,7,58,28,15,8.285714286,1
114001728,37,179.25,3,27,14,4,9,1
114002409,136,319.8,4,36,13,7,9,0
114002439,195,265.64,3,27,21,6,9,0
114002968,14,1366.29,9,77,66,26,8.555555556,1
114004022,397,103,1,1,1,1,1,0
114004211,119,1056.62,5,60,35,10,12,1
114004272,22,1356.91,10,144,94,35,14.4,1
114004493,289,205.4,2,24,19,6,12,0
114005486,397,177.3,1,5,4,2,5,0
114005766,23,1262.85,7,171,44,19,24.42857143,1
114007770,13,2817,20,201,75,47,10.05,1
114008166,7,3960,4,23,5,4,5.75,1
114010894,305,546.7,4,62,35,11,15.5,0
114011481,135,223.59,1,46,16,4,46,1
114011756,61,2723.4,15,219,158,55,14.6,1
114012853,232,211.4,2,20,9,6,10,0
114016003,397,29.7,1,3,1,1,3,0
114016378,255,368.2,3,21,9,6,7,0
114017410,397,136,1,2,2,1,2,0
114017637,13,2705.26,8,106,66,19,13.25,1
114019023,138,447,4,48,24,11,12,1
114019529,10,989.06,9,120,50,20,13.33333333,1
114019650,17,8491.49,22,206,121,51,9.363636364,1
114019718,351,446.41,5,43,35,14,8.6,0
114021079,18,532.95,4,49,36,12,12.25,1
114021673,36,544.11,5,35,25,13,7,1
114021967,397,100.8,1,4,3,3,4,0
114022648,397,109.1,1,8,7,4,8,0
114023286,397,68,1,3,3,1,3,0
114024033,318,498.5,2,9,6,2,4.5,0
114024057,397,50.5,1,3,3,2,3,0
114024651,397,338,1,2,2,1,2,0
114025330,145,735.28,3,22,16,7,7.333333333,1
114027848,397,101.7,1,3,2,1,3,0
114029165,234,5746.11,24,603,199,77,25.125,0
114035868,395,29.9,1,1,1,1,1,0
114038649,392,106.6,1,13,8,4,13,0
114039894,396,162.9,1,3,3,3,3,0
114041960,323,103.8,1,9,7,2,9,0
114042631,14,323.8,3,19,12,5,6.333333333,1
114043166,24,1071.77,7,91,45,23,13,1
114043929,360,529.5,4,32,11,5,8,0
114044302,396,239,1,1,1,1,1,0
114044676,297,247.8,2,33,18,7,16.5,0
114045213,209,203.8,2,5,5,4,2.5,0
114046267,122,1351.78,10,162,115,28,16.2,1
114046383,395,343,1,7,1,1,7,0
114047080,369,69,1,3,2,1,3,0
114047582,359,2143.8,3,201,43,8,67,0
114048562,396,257,1,4,2,1,4,0
114048661,396,109.9,1,9,6,2,9,0
114048722,27,442.7,4,19,5,4,4.75,0
114049539,22,1695.71,17,139,101,54,8.176470588,1
114051503,35,3460.19,4,46,16,6,11.5,1
114052531,0,1363.05,7,100,31,11,14.28571429,1
114054707,110,242.08,2,27,22,6,13.5,1
114054995,286,602.5,4,25,19,9,6.25,0
114058382,202,131.1,1,24,10,3,24,0
114058458,396,138.11,1,4,3,2,4,0
114058727,389,189,1,3,1,1,3,0
114058857,396,55.45,1,9,8,2,9,0
114059817,396,29,1,2,2,1,2,0
114059866,25,1405.13,9,103,48,22,11.44444444,1
114061174,27,1402.52,9,141,27,19,15.66666667,1
114061373,396,68,1,8,4,2,8,0
114061717,357,395.9,2,39,24,7,19.5,0
114062698,98,534.93,4,40,26,11,10,1
114063351,189,687.5,5,206,14,9,41.2,0
114063555,392,237.1,2,11,7,5,5.5,0
114066059,7,1516.53,13,130,79,33,10,1
114067286,395,54.9,1,3,2,1,3,0
114067321,313,619.89,2,13,12,7,6.5,0
114069710,395,82.65,1,6,2,2,6,0
114071078,183,59.7,1,3,3,2,3,0
114072844,253,897.73,4,25,22,8,6.25,0
114073091,395,58,1,2,1,1,2,0
114073282,306,374.2,4,14,14,9,3.5,0
114073646,329,838.86,4,32,23,10,8,0
114075329,77,312.16,3,46,21,5,15.33333333,0
114076374,11,5385.33,14,343,104,42,24.5,1
114076479,249,385.39,2,111,34,5,55.5,0
114077496,5,3582.77,13,173,109,36,13.30769231,1
114078567,67,934.18,6,20,12,6,3.333333333,1
114082122,395,178,1,2,1,1,2,0
114084108,133,1402.28,3,28,7,3,9.333333333,0
114084298,3,7373.96,30,686,318,106,22.86666667,1
114086676,54,1771.69,5,60,27,11,12,1
114087619,222,1065.9,8,97,62,20,12.125,0
114088966,26,629.57,5,60,46,16,12,1
114089380,395,292.3,1,14,8,3,14,0
114089581,395,313.4,1,12,7,2,12,0
114091229,24,2207.49,10,173,147,34,17.3,1
114092495,255,214.33,2,38,32,6,19,0
114094515,392,56,1,2,2,1,2,0
114095069,25,1989.27,5,35,21,8,7,1
114095471,144,342.78,3,28,3,3,9.333333333,0
114095512,395,140.7,1,23,2,2,23,0
114095966,19,870.57,8,100,59,24,12.5,1
114096892,106,3314.76,27,327,170,83,12.11111111,1
114097381,395,82.9,1,1,1,1,1,0
114097573,205,924.87,4,49,37,16,12.25,0
114097596,395,97,1,11,7,2,11,0
114098909,395,86.3,1,25,11,3,25,0
114099536,126,510.33,4,62,33,14,15.5,1
114099555,61,557.95,2,58,27,5,29,1
114099567,109,1083.05,5,134,23,10,26.8,1
114100036,2,535.4,5,28,19,12,5.6,1
114100144,271,765.59,4,35,20,6,8.75,0
114100578,2,305,3,25,21,11,8.333333333,1
114101760,364,321.4,4,18,7,6,4.5,0
114103474,394,685.2,2,23,5,3,11.5,0
114106499,394,241.21,1,42,15,3,42,0
114116147,394,64.4,1,7,3,1,7,0
114116752,350,58,1,2,1,1,2,0
114119181,269,699,1,1,1,1,1,0
114119766,394,39,1,1,1,1,1,0
114120011,366,531,2,3,3,2,1.5,0
114121245,29,320.6,3,81,33,5,27,0
114121670,12,3369.21,23,267,183,78,11.60869565,1
114123978,4,2889.22,13,119,56,28,9.153846154,1
114124140,1,18134.26,45,946,504,119,21.02222222,1
114124285,25,261.6,2,37,26,8,18.5,1
114126285,81,762.18,4,65,31,13,16.25,1
114126442,40,117.2,1,20,5,1,20,0
114127055,67,170.8,1,2,2,2,2,1
114127337,358,3820.16,5,20,16,11,4,0
114127378,5,103.7,1,86,8,3,86,1
114130204,123,1359.75,12,89,54,32,7.416666667,1
114131481,394,928.7,1,22,7,2,22,0
114132056,25,254.5,1,17,8,5,17,1
114135341,25,7405.35,18,156,70,40,8.666666667,1
114135637,120,1452.29,5,30,22,12,6,1
114136794,394,138.8,1,3,2,2,3,0
114137509,2,1727.68,14,245,144,34,17.5,1
114137526,12,3266.09,6,142,9,6,23.66666667,0
114137768,34,1738.52,8,119,55,24,14.875,1
114137780,54,1615.68,15,205,109,48,13.66666667,1
114138366,5,1605.19,11,148,110,40,13.45454546,1
114138930,218,532.4,3,9,9,4,3,0
114140175,394,204,1,3,2,1,3,0
114140428,20,1923.2,9,28,20,15,3.111111111,1
114140644,86,2488.44,7,308,110,13,44,1
114140933,163,189,1,1,1,1,1,0
114141931,323,631,4,24,15,12,6,0
114141963,14,6151.33,35,617,306,118,17.62857143,1
114142565,101,344,3,48,33,10,16,1
114142599,57,1913.63,11,114,85,42,10.36363636,1
114150997,393,104,1,2,2,1,2,0
114156531,348,256,2,13,9,4,6.5,0
114163486,2,1449.41,9,80,66,25,8.888888889,1
114163995,109,2666.44,6,178,56,22,29.66666667,1
114164167,355,33,1,1,1,1,1,0
114166373,311,5479,2,2,2,2,1,0
114166651,392,192,1,2,2,1,2,0
114168420,356,310.61,4,35,20,11,8.75,0
114169543,370,164.14,2,12,4,2,6,0
114169555,374,296.94,3,28,9,8,9.333333333,0
114170479,349,266.7,3,27,15,8,9,0
114170825,23,2395.4,9,131,73,18,14.55555556,1
114173118,393,87.3,1,3,3,3,3,0
114173400,358,302.76,4,88,44,11,22,0
114174142,11,549.53,5,105,64,19,21,1
114175538,239,219.34,2,27,14,7,13.5,0
114175902,10,2027.2,10,210,125,37,21,1
114176583,133,133.2,1,7,7,1,7,0
114176831,242,314.7,3,26,15,10,8.666666667,0
114178535,345,310.49,4,23,15,8,5.75,0
114178788,345,268.35,3,20,6,4,6.666666667,0
114178809,347,197.5,2,33,8,5,16.5,0
114178862,393,251.8,1,5,3,1,5,0
114178873,343,271.26,3,18,6,4,6,0
114179106,341,174.78,2,15,6,4,7.5,0
114179233,347,256.99,3,26,8,7,8.666666667,0
114179259,1,465.4,2,15,10,7,7.5,1
114180100,393,143.5,1,7,7,4,7,0
114180779,356,221.7,2,17,9,5,8.5,0
114182886,85,812.56,2,57,12,3,28.5,1
114184498,23,450.6,3,43,26,8,14.33333333,1
114184791,103,790.64,4,53,37,11,13.25,1
114184971,393,40.4,1,2,2,1,2,0
114185697,362,141.39,1,12,7,2,12,0
114186923,392,100.2,1,7,7,5,7,0
114187020,0,5091.59,6,14,11,10,2.333333333,1
114187104,367,80,1,1,1,1,1,0
114191552,5,3688.29,14,480,144,54,34.28571429,1
114192145,24,313.4,2,25,22,11,12.5,1
114192768,393,108.1,1,4,4,3,4,0
114193038,11,1292.76,6,80,40,14,13.33333333,1
114193691,176,734.6,5,47,13,10,9.4,1
114196652,392,124.16,1,18,15,3,18,0
114200148,38,470.79,5,14,12,8,2.8,1
114200324,9,2134,6,14,9,6,2.333333333,0
114208841,389,839.6,2,3,3,2,1.5,0
114208992,392,100,1,9,7,4,9,0
114212227,8,2785.2,11,140,77,30,12.72727273,1
114214691,269,613.6,5,35,21,13,7,0
114214851,88,1458.29,10,109,45,13,10.9,1
114215850,377,356.85,2,36,21,9,18,0
114217975,90,1377.9,6,23,13,7,3.833333333,1
114219052,383,295.8,2,18,6,2,9,0
114220663,392,101.1,1,8,8,2,8,0
114221637,352,115.6,1,12,12,3,12,0
114224083,372,314.59,3,20,10,6,6.666666667,0
114227356,349,127.29,1,5,3,1,5,0
114227450,0,390.6,2,43,11,4,21.5,0
114227744,341,387.9,2,48,21,5,24,0
114228382,316,402.8,4,30,4,4,7.5,0
114228840,199,102.9,1,18,10,2,18,0
114229008,123,1137.86,7,118,58,18,16.85714286,1
114241772,387,266.7,1,6,5,2,6,0
114242024,327,243.66,3,44,24,7,14.66666667,0
114242412,391,73.7,1,3,3,3,3,0
114242521,24,9046.49,20,570,162,50,28.5,1
114242729,6,213.98,2,29,13,4,14.5,0
114244714,297,279,1,1,1,1,1,0
114246051,146,323.4,3,26,14,6,8.666666667,1
114249465,1,5363.17,12,78,29,17,6.5,1
114250247,14,2785.07,13,133,46,29,10.23076923,1
114251432,391,85.31,1,11,9,3,11,0
114252145,51,401.43,4,55,36,12,13.75,1
114254826,356,806.12,4,17,9,7,4.25,0
114256861,8,1855.63,8,92,67,28,11.5,1
114256864,46,571.2,3,26,4,3,8.666666667,0
114257152,19,2949.05,15,275,88,37,18.33333333,1
114257273,347,49261,2,5,5,2,2.5,0
114257583,360,397,2,4,4,3,2,0
114258122,391,106,1,10,10,2,10,0
114258909,354,160.43,2,37,8,4,18.5,0
114258966,275,357.28,3,33,16,8,11,0
114259348,28,750.02,3,152,33,6,50.66666667,1
114259577,161,9943.8,3,8,4,4,2.666666667,1
114259641,233,3656.6,13,158,61,28,12.15384615,0
114260159,17,1159.4,9,110,104,31,12.22222222,1
114261167,348,345.4,3,19,16,5,6.333333333,0
114261234,391,114.7,1,7,5,3,7,0
114261287,391,123.9,1,2,2,1,2,0
114261478,327,466.5,3,41,24,14,13.66666667,0
114262244,350,302.47,2,9,5,4,4.5,0
114264769,391,163.1,1,11,9,2,11,0
114266621,147,574.7,5,46,23,13,9.2,1
114267313,391,51.5,1,10,10,1,10,0
114267827,246,227.4,3,19,13,5,6.333333333,0
114268108,140,1097.94,5,167,52,14,33.4,0
114268863,152,397.3,2,23,19,5,11.5,1
114269064,330,798.2,3,28,8,3,9.333333333,0
114269940,379,386,2,2,2,2,1,0
114270608,10,2387.29,14,243,148,39,17.35714286,1
114273133,391,114.24,1,18,2,2,18,0
114274098,361,206.1,2,21,20,5,10.5,0
114275091,68,1855.7,3,144,15,7,48,1
114275134,355,330.18,4,99,14,5,24.75,0
114275329,381,98.9,1,11,1,1,11,0
114276466,358,1114.8,4,11,9,6,2.75,0
114279247,33,3081.5,11,144,52,23,13.09090909,1
114280202,12,1883.33,11,120,56,35,10.90909091,1
114280548,391,101,1,5,5,3,5,0
114282772,159,730.38,6,34,24,12,5.666666667,1
114284666,390,234.9,1,11,7,3,11,0
114292782,384,278.4,3,16,13,9,5.333333333,0
114294309,160,267.4,3,12,12,7,4,1
114297054,66,234.6,2,11,6,3,5.5,1
114298173,390,108.7,1,2,2,2,2,0
114299596,390,66.7,1,2,2,2,2,0
114300111,117,208.6,2,18,13,5,9,1
114305809,3,2982.11,24,353,162,60,14.70833333,1
114306819,17,21960.28,24,718,258,69,29.91666667,1
114308723,72,3728.79,8,163,25,12,20.375,1
114311505,360,843.1,3,37,20,6,12.33333333,0
114314567,24,2283.12,19,169,144,57,8.894736842,1
114317565,390,50,1,2,1,1,2,0
114318771,257,224.46,2,16,2,2,8,0
114321406,387,102.2,1,5,5,3,5,0
114322331,388,528.8,2,51,21,7,25.5,0
114323075,374,166,2,4,4,3,2,0
114323210,12,9974.35,27,251,93,58,9.296296296,1
114323374,290,1754.2,10,143,39,16,14.3,0
114325100,390,59.4,1,6,1,1,6,0
114326026,0,1636.57,13,101,81,32,7.769230769,1
114326233,390,89,1,8,3,1,8,0
114327719,311,661,3,15,10,8,5,0
114327827,389,102.9,1,7,6,2,7,0
114330157,358,435.5,4,40,24,6,10,0
114330400,386,123.5,2,9,7,3,4.5,0
114331138,73,1538.35,12,75,60,34,6.25,1
114331760,133,236.55,2,9,9,6,4.5,1
114335315,124,986.6,8,100,45,15,12.5,1
114342371,283,279.29,2,23,12,8,11.5,0
114344364,388,322.3,2,13,6,5,6.5,0
114344572,389,113,1,2,2,1,2,0
114344612,27,4654.65,4,481,20,7,120.25,1
114347635,353,334.25,3,23,14,9,7.666666667,0
114347792,79,287.8,2,26,16,7,13,1
114350173,389,131.75,1,10,3,3,10,0
114350732,102,1636,7,9,9,7,1.285714286,0
114350753,34,540.2,5,49,42,13,9.8,1
114351642,41,413.6,4,32,21,9,8,1
114354863,370,215.3,2,22,16,4,11,0
114356582,39,389.2,3,42,29,10,14,1
114357255,102,1537.32,7,50,41,16,7.142857143,1
114357570,316,100.3,1,7,3,2,7,0
